dataset,instancia,cantidad_locales,limite_contagio,archivo
variacion_n_m,DP-1100-750,1100,750,instancias/variacion_n_m/DP-1100-750.txt
variacion_n_m,DP-1100-800,1100,800,instancias/variacion_n_m/DP-1100-800.txt
variacion_n_m,DP-1100-850,1100,850,instancias/variacion_n_m/DP-1100-850.txt
variacion_n_m,DP-1100-900,1100,900,instancias/variacion_n_m/DP-1100-900.txt
variacion_n_m,DP-1100-950,1100,950,instancias/variacion_n_m/DP-1100-950.txt
variacion_n_m,DP-1100-1000,1100,1000,instancias/variacion_n_m/DP-1100-1000.txt
variacion_n_m,DP-1100-1050,1100,1050,instancias/variacion_n_m/DP-1100-1050.txt
variacion_n_m,DP-1100-1100,1100,1100,instancias/variacion_n_m/DP-1100-1100.txt
variacion_n_m,DP-1100-1150,1100,1150,instancias/variacion_n_m/DP-1100-1150.txt
variacion_n_m,DP-1100-1200,1100,1200,instancias/variacion_n_m/DP-1100-1200.txt
variacion_n_m,DP-1100-1250,1100,1250,instancias/variacion_n_m/DP-1100-1250.txt
variacion_n_m,DP-1100-1300,1100,1300,instancias/variacion_n_m/DP-1100-1300.txt
variacion_n_m,DP-1100-1350,1100,1350,instancias/variacion_n_m/DP-1100-1350.txt
variacion_n_m,DP-1100-1400,1100,1400,instancias/variacion_n_m/DP-1100-1400.txt
variacion_n_m,DP-1100-1450,1100,1450,instancias/variacion_n_m/DP-1100-1450.txt
variacion_n_m,DP-1100-1500,1100,1500,instancias/variacion_n_m/DP-1100-1500.txt
variacion_n_m,DP-1100-1550,1100,1550,instancias/variacion_n_m/DP-1100-1550.txt
variacion_n_m,DP-1100-1600,1100,1600,instancias/variacion_n_m/DP-1100-1600.txt
variacion_n_m,DP-1100-1650,1100,1650,instancias/variacion_n_m/DP-1100-1650.txt
variacion_n_m,DP-1150-100,1150,100,instancias/variacion_n_m/DP-1150-100.txt
variacion_n_m,DP-1150-150,1150,150,instancias/variacion_n_m/DP-1150-150.txt
variacion_n_m,DP-1150-200,1150,200,instancias/variacion_n_m/DP-1150-200.txt
variacion_n_m,DP-1150-250,1150,250,instancias/variacion_n_m/DP-1150-250.txt
variacion_n_m,DP-1150-300,1150,300,instancias/variacion_n_m/DP-1150-300.txt
variacion_n_m,DP-1150-350,1150,350,instancias/variacion_n_m/DP-1150-350.txt
variacion_n_m,DP-1150-400,1150,400,instancias/variacion_n_m/DP-1150-400.txt
variacion_n_m,DP-1150-450,1150,450,instancias/variacion_n_m/DP-1150-450.txt
variacion_n_m,DP-1150-500,1150,500,instancias/variacion_n_m/DP-1150-500.txt
variacion_n_m,DP-1150-550,1150,550,instancias/variacion_n_m/DP-1150-550.txt
variacion_n_m,DP-1150-600,1150,600,instancias/variacion_n_m/DP-1150-600.txt
variacion_n_m,DP-1150-650,1150,650,instancias/variacion_n_m/DP-1150-650.txt
variacion_n_m,DP-1150-700,1150,700,instancias/variacion_n_m/DP-1150-700.txt
variacion_n_m,DP-1150-750,1150,750,instancias/variacion_n_m/DP-1150-750.txt
variacion_n_m,DP-1150-800,1150,800,instancias/variacion_n_m/DP-1150-800.txt
variacion_n_m,DP-1150-850,1150,850,instancias/variacion_n_m/DP-1150-850.txt
variacion_n_m,DP-1150-900,1150,900,instancias/variacion_n_m/DP-1150-900.txt
variacion_n_m,DP-1150-950,1150,950,instancias/variacion_n_m/DP-1150-950.txt
variacion_n_m,DP-1150-1000,1150,1000,instancias/variacion_n_m/DP-1150-1000.txt
variacion_n_m,DP-1150-1050,1150,1050,instancias/variacion_n_m/DP-1150-1050.txt
variacion_n_m,DP-1150-1100,1150,1100,instancias/variacion_n_m/DP-1150-1100.txt
variacion_n_m,DP-1150-1150,1150,1150,instancias/variacion_n_m/DP-1150-1150.txt
variacion_n_m,DP-1150-1200,1150,1200,instancias/variacion_n_m/DP-1150-1200.txt
variacion_n_m,DP-1150-1250,1150,1250,instancias/variacion_n_m/DP-1150-1250.txt
variacion_n_m,DP-1150-1300,1150,1300,instancias/variacion_n_m/DP-1150-1300.txt
variacion_n_m,DP-1150-1350,1150,1350,instancias/variacion_n_m/DP-1150-1350.txt
variacion_n_m,DP-1150-1400,1150,1400,instancias/variacion_n_m/DP-1150-1400.txt
variacion_n_m,DP-1150-1450,1150,1450,instancias/variacion_n_m/DP-1150-1450.txt
variacion_n_m,DP-1150-1500,1150,1500,instancias/variacion_n_m/DP-1150-1500.txt
variacion_n_m,DP-1150-1550,1150,1550,instancias/variacion_n_m/DP-1150-1550.txt
variacion_n_m,DP-1150-1600,1150,1600,instancias/variacion_n_m/DP-1150-1600.txt
variacion_n_m,DP-1150-1650,1150,1650,instancias/variacion_n_m/DP-1150-1650.txt
variacion_n_m,DP-1200-100,1200,100,instancias/variacion_n_m/DP-1200-100.txt
variacion_n_m,DP-1200-150,1200,150,instancias/variacion_n_m/DP-1200-150.txt
variacion_n_m,DP-1200-200,1200,200,instancias/variacion_n_m/DP-1200-200.txt
variacion_n_m,DP-1200-250,1200,250,instancias/variacion_n_m/DP-1200-250.txt
variacion_n_m,DP-1200-300,1200,300,instancias/variacion_n_m/DP-1200-300.txt
variacion_n_m,DP-1200-350,1200,350,instancias/variacion_n_m/DP-1200-350.txt
variacion_n_m,DP-1200-400,1200,400,instancias/variacion_n_m/DP-1200-400.txt
variacion_n_m,DP-1200-450,1200,450,instancias/variacion_n_m/DP-1200-450.txt
variacion_n_m,DP-1200-500,1200,500,instancias/variacion_n_m/DP-1200-500.txt
variacion_n_m,DP-1200-550,1200,550,instancias/variacion_n_m/DP-1200-550.txt
variacion_n_m,DP-1200-600,1200,600,instancias/variacion_n_m/DP-1200-600.txt
variacion_n_m,DP-1200-650,1200,650,instancias/variacion_n_m/DP-1200-650.txt
variacion_n_m,DP-1200-700,1200,700,instancias/variacion_n_m/DP-1200-700.txt
variacion_n_m,DP-1200-750,1200,750,instancias/variacion_n_m/DP-1200-750.txt
variacion_n_m,DP-1200-800,1200,800,instancias/variacion_n_m/DP-1200-800.txt
variacion_n_m,DP-1200-850,1200,850,instancias/variacion_n_m/DP-1200-850.txt
variacion_n_m,DP-1200-900,1200,900,instancias/variacion_n_m/DP-1200-900.txt
variacion_n_m,DP-1200-950,1200,950,instancias/variacion_n_m/DP-1200-950.txt
variacion_n_m,DP-1200-1000,1200,1000,instancias/variacion_n_m/DP-1200-1000.txt
variacion_n_m,DP-1200-1050,1200,1050,instancias/variacion_n_m/DP-1200-1050.txt
variacion_n_m,DP-1200-1100,1200,1100,instancias/variacion_n_m/DP-1200-1100.txt
variacion_n_m,DP-1200-1150,1200,1150,instancias/variacion_n_m/DP-1200-1150.txt
variacion_n_m,DP-1200-1200,1200,1200,instancias/variacion_n_m/DP-1200-1200.txt
variacion_n_m,DP-1200-1250,1200,1250,instancias/variacion_n_m/DP-1200-1250.txt
variacion_n_m,DP-1200-1300,1200,1300,instancias/variacion_n_m/DP-1200-1300.txt
variacion_n_m,DP-1200-1350,1200,1350,instancias/variacion_n_m/DP-1200-1350.txt
variacion_n_m,DP-1200-1400,1200,1400,instancias/variacion_n_m/DP-1200-1400.txt
variacion_n_m,DP-1200-1450,1200,1450,instancias/variacion_n_m/DP-1200-1450.txt
variacion_n_m,DP-1200-1500,1200,1500,instancias/variacion_n_m/DP-1200-1500.txt
variacion_n_m,DP-1200-1550,1200,1550,instancias/variacion_n_m/DP-1200-1550.txt
variacion_n_m,DP-1200-1600,1200,1600,instancias/variacion_n_m/DP-1200-1600.txt
variacion_n_m,DP-1200-1650,1200,1650,instancias/variacion_n_m/DP-1200-1650.txt
variacion_n_m,DP-1250-100,1250,100,instancias/variacion_n_m/DP-1250-100.txt
variacion_n_m,DP-1250-150,1250,150,instancias/variacion_n_m/DP-1250-150.txt
variacion_n_m,DP-1250-200,1250,200,instancias/variacion_n_m/DP-1250-200.txt
variacion_n_m,DP-1250-250,1250,250,instancias/variacion_n_m/DP-1250-250.txt
variacion_n_m,DP-1250-300,1250,300,instancias/variacion_n_m/DP-1250-300.txt
variacion_n_m,DP-1250-350,1250,350,instancias/variacion_n_m/DP-1250-350.txt
variacion_n_m,DP-1250-400,1250,400,instancias/variacion_n_m/DP-1250-400.txt
variacion_n_m,DP-1250-450,1250,450,instancias/variacion_n_m/DP-1250-450.txt
variacion_n_m,DP-1250-500,1250,500,instancias/variacion_n_m/DP-1250-500.txt
variacion_n_m,DP-1250-550,1250,550,instancias/variacion_n_m/DP-1250-550.txt
variacion_n_m,DP-1250-600,1250,600,instancias/variacion_n_m/DP-1250-600.txt
variacion_n_m,DP-1250-650,1250,650,instancias/variacion_n_m/DP-1250-650.txt
variacion_n_m,DP-1250-700,1250,700,instancias/variacion_n_m/DP-1250-700.txt
variacion_n_m,DP-1250-750,1250,750,instancias/variacion_n_m/DP-1250-750.txt
variacion_n_m,DP-1250-800,1250,800,instancias/variacion_n_m/DP-1250-800.txt
variacion_n_m,DP-1250-850,1250,850,instancias/variacion_n_m/DP-1250-850.txt
variacion_n_m,DP-1250-900,1250,900,instancias/variacion_n_m/DP-1250-900.txt
variacion_n_m,DP-1250-950,1250,950,instancias/variacion_n_m/DP-1250-950.txt
variacion_n_m,DP-1250-1000,1250,1000,instancias/variacion_n_m/DP-1250-1000.txt
variacion_n_m,DP-1250-1050,1250,1050,instancias/variacion_n_m/DP-1250-1050.txt
variacion_n_m,DP-1250-1100,1250,1100,instancias/variacion_n_m/DP-1250-1100.txt
variacion_n_m,DP-1250-1150,1250,1150,instancias/variacion_n_m/DP-1250-1150.txt
variacion_n_m,DP-1250-1200,1250,1200,instancias/variacion_n_m/DP-1250-1200.txt
variacion_n_m,DP-1250-1250,1250,1250,instancias/variacion_n_m/DP-1250-1250.txt
variacion_n_m,DP-1250-1300,1250,1300,instancias/variacion_n_m/DP-1250-1300.txt
variacion_n_m,DP-1250-1350,1250,1350,instancias/variacion_n_m/DP-1250-1350.txt
variacion_n_m,DP-1250-1400,1250,1400,instancias/variacion_n_m/DP-1250-1400.txt
variacion_n_m,DP-1250-1450,1250,1450,instancias/variacion_n_m/DP-1250-1450.txt
variacion_n_m,DP-1250-1500,1250,1500,instancias/variacion_n_m/DP-1250-1500.txt
variacion_n_m,DP-1250-1550,1250,1550,instancias/variacion_n_m/DP-1250-1550.txt
variacion_n_m,DP-1250-1600,1250,1600,instancias/variacion_n_m/DP-1250-1600.txt
variacion_n_m,DP-1250-1650,1250,1650,instancias/variacion_n_m/DP-1250-1650.txt
variacion_n_m,DP-1300-100,1300,100,instancias/variacion_n_m/DP-1300-100.txt
variacion_n_m,DP-1300-150,1300,150,instancias/variacion_n_m/DP-1300-150.txt
variacion_n_m,DP-1300-200,1300,200,instancias/variacion_n_m/DP-1300-200.txt
variacion_n_m,DP-1300-250,1300,250,instancias/variacion_n_m/DP-1300-250.txt
variacion_n_m,DP-1300-300,1300,300,instancias/variacion_n_m/DP-1300-300.txt
variacion_n_m,DP-1300-350,1300,350,instancias/variacion_n_m/DP-1300-350.txt
variacion_n_m,DP-1300-400,1300,400,instancias/variacion_n_m/DP-1300-400.txt
variacion_n_m,DP-1300-450,1300,450,instancias/variacion_n_m/DP-1300-450.txt
variacion_n_m,DP-1300-500,1300,500,instancias/variacion_n_m/DP-1300-500.txt
variacion_n_m,DP-1300-550,1300,550,instancias/variacion_n_m/DP-1300-550.txt
variacion_n_m,DP-1300-600,1300,600,instancias/variacion_n_m/DP-1300-600.txt
variacion_n_m,DP-1300-650,1300,650,instancias/variacion_n_m/DP-1300-650.txt
variacion_n_m,DP-1300-700,1300,700,instancias/variacion_n_m/DP-1300-700.txt
variacion_n_m,DP-1300-750,1300,750,instancias/variacion_n_m/DP-1300-750.txt
variacion_n_m,DP-1300-800,1300,800,instancias/variacion_n_m/DP-1300-800.txt
variacion_n_m,DP-1300-850,1300,850,instancias/variacion_n_m/DP-1300-850.txt
variacion_n_m,DP-1300-900,1300,900,instancias/variacion_n_m/DP-1300-900.txt
variacion_n_m,DP-1300-950,1300,950,instancias/variacion_n_m/DP-1300-950.txt
variacion_n_m,DP-1300-1000,1300,1000,instancias/variacion_n_m/DP-1300-1000.txt
variacion_n_m,DP-1300-1050,1300,1050,instancias/variacion_n_m/DP-1300-1050.txt
variacion_n_m,DP-1300-1100,1300,1100,instancias/variacion_n_m/DP-1300-1100.txt
variacion_n_m,DP-1300-1150,1300,1150,instancias/variacion_n_m/DP-1300-1150.txt
variacion_n_m,DP-1300-1200,1300,1200,instancias/variacion_n_m/DP-1300-1200.txt
variacion_n_m,DP-1300-1250,1300,1250,instancias/variacion_n_m/DP-1300-1250.txt
variacion_n_m,DP-1300-1300,1300,1300,instancias/variacion_n_m/DP-1300-1300.txt
variacion_n_m,DP-1300-1350,1300,1350,instancias/variacion_n_m/DP-1300-1350.txt
variacion_n_m,DP-1300-1400,1300,1400,instancias/variacion_n_m/DP-1300-1400.txt
variacion_n_m,DP-1300-1450,1300,1450,instancias/variacion_n_m/DP-1300-1450.txt
variacion_n_m,DP-1300-1500,1300,1500,instancias/variacion_n_m/DP-1300-1500.txt
variacion_n_m,DP-1300-1550,1300,1550,instancias/variacion_n_m/DP-1300-1550.txt
variacion_n_m,DP-1300-1600,1300,1600,instancias/variacion_n_m/DP-1300-1600.txt
variacion_n_m,DP-1300-1650,1300,1650,instancias/variacion_n_m/DP-1300-1650.txt
variacion_n_m,DP-1350-100,1350,100,instancias/variacion_n_m/DP-1350-100.txt
variacion_n_m,DP-1350-150,1350,150,instancias/variacion_n_m/DP-1350-150.txt
variacion_n_m,DP-1350-200,1350,200,instancias/variacion_n_m/DP-1350-200.txt
variacion_n_m,DP-1350-250,1350,250,instancias/variacion_n_m/DP-1350-250.txt
variacion_n_m,DP-1350-300,1350,300,instancias/variacion_n_m/DP-1350-300.txt
variacion_n_m,DP-1350-350,1350,350,instancias/variacion_n_m/DP-1350-350.txt
variacion_n_m,DP-1350-400,1350,400,instancias/variacion_n_m/DP-1350-400.txt
variacion_n_m,DP-1350-450,1350,450,instancias/variacion_n_m/DP-1350-450.txt
variacion_n_m,DP-1350-500,1350,500,instancias/variacion_n_m/DP-1350-500.txt
variacion_n_m,DP-1350-550,1350,550,instancias/variacion_n_m/DP-1350-550.txt
variacion_n_m,DP-1350-600,1350,600,instancias/variacion_n_m/DP-1350-600.txt
variacion_n_m,DP-1350-650,1350,650,instancias/variacion_n_m/DP-1350-650.txt
variacion_n_m,DP-1350-700,1350,700,instancias/variacion_n_m/DP-1350-700.txt
variacion_n_m,DP-1350-750,1350,750,instancias/variacion_n_m/DP-1350-750.txt
variacion_n_m,DP-1350-800,1350,800,instancias/variacion_n_m/DP-1350-800.txt
variacion_n_m,DP-1350-850,1350,850,instancias/variacion_n_m/DP-1350-850.txt
variacion_n_m,DP-1350-900,1350,900,instancias/variacion_n_m/DP-1350-900.txt
variacion_n_m,DP-1350-950,1350,950,instancias/variacion_n_m/DP-1350-950.txt
variacion_n_m,DP-1350-1000,1350,1000,instancias/variacion_n_m/DP-1350-1000.txt
variacion_n_m,DP-1350-1050,1350,1050,instancias/variacion_n_m/DP-1350-1050.txt
variacion_n_m,DP-1350-1100,1350,1100,instancias/variacion_n_m/DP-1350-1100.txt
variacion_n_m,DP-1350-1150,1350,1150,instancias/variacion_n_m/DP-1350-1150.txt
variacion_n_m,DP-1350-1200,1350,1200,instancias/variacion_n_m/DP-1350-1200.txt
variacion_n_m,DP-1350-1250,1350,1250,instancias/variacion_n_m/DP-1350-1250.txt
variacion_n_m,DP-1350-1300,1350,1300,instancias/variacion_n_m/DP-1350-1300.txt
variacion_n_m,DP-1350-1350,1350,1350,instancias/variacion_n_m/DP-1350-1350.txt
variacion_n_m,DP-1350-1400,1350,1400,instancias/variacion_n_m/DP-1350-1400.txt
variacion_n_m,DP-1350-1450,1350,1450,instancias/variacion_n_m/DP-1350-1450.txt
variacion_n_m,DP-1350-1500,1350,1500,instancias/variacion_n_m/DP-1350-1500.txt
variacion_n_m,DP-1350-1550,1350,1550,instancias/variacion_n_m/DP-1350-1550.txt
variacion_n_m,DP-1350-1600,1350,1600,instancias/variacion_n_m/DP-1350-1600.txt
variacion_n_m,DP-1350-1650,1350,1650,instancias/variacion_n_m/DP-1350-1650.txt
variacion_n_m,DP-1400-100,1400,100,instancias/variacion_n_m/DP-1400-100.txt
variacion_n_m,DP-1400-150,1400,150,instancias/variacion_n_m/DP-1400-150.txt
variacion_n_m,DP-1400-200,1400,200,instancias/variacion_n_m/DP-1400-200.txt
variacion_n_m,DP-1400-250,1400,250,instancias/variacion_n_m/DP-1400-250.txt
variacion_n_m,DP-1400-300,1400,300,instancias/variacion_n_m/DP-1400-300.txt
variacion_n_m,DP-1400-350,1400,350,instancias/variacion_n_m/DP-1400-350.txt
variacion_n_m,DP-1400-400,1400,400,instancias/variacion_n_m/DP-1400-400.txt
variacion_n_m,DP-1400-450,1400,450,instancias/variacion_n_m/DP-1400-450.txt
variacion_n_m,DP-1400-500,1400,500,instancias/variacion_n_m/DP-1400-500.txt
variacion_n_m,DP-1400-550,1400,550,instancias/variacion_n_m/DP-1400-550.txt
variacion_n_m,DP-1400-600,1400,600,instancias/variacion_n_m/DP-1400-600.txt
variacion_n_m,DP-1400-650,1400,650,instancias/variacion_n_m/DP-1400-650.txt
variacion_n_m,DP-1400-700,1400,700,instancias/variacion_n_m/DP-1400-700.txt
variacion_n_m,DP-1400-750,1400,750,instancias/variacion_n_m/DP-1400-750.txt
variacion_n_m,DP-1400-800,1400,800,instancias/variacion_n_m/DP-1400-800.txt
variacion_n_m,DP-1400-850,1400,850,instancias/variacion_n_m/DP-1400-850.txt
variacion_n_m,DP-1400-900,1400,900,instancias/variacion_n_m/DP-1400-900.txt
variacion_n_m,DP-1400-950,1400,950,instancias/variacion_n_m/DP-1400-950.txt
variacion_n_m,DP-1400-1000,1400,1000,instancias/variacion_n_m/DP-1400-1000.txt
variacion_n_m,DP-1400-1050,1400,1050,instancias/variacion_n_m/DP-1400-1050.txt
variacion_n_m,DP-1400-1100,1400,1100,instancias/variacion_n_m/DP-1400-1100.txt
variacion_n_m,DP-1400-1150,1400,1150,instancias/variacion_n_m/DP-1400-1150.txt
variacion_n_m,DP-1400-1200,1400,1200,instancias/variacion_n_m/DP-1400-1200.txt
variacion_n_m,DP-1400-1250,1400,1250,instancias/variacion_n_m/DP-1400-1250.txt
variacion_n_m,DP-1400-1300,1400,1300,instancias/variacion_n_m/DP-1400-1300.txt
variacion_n_m,DP-1400-1350,1400,1350,instancias/variacion_n_m/DP-1400-1350.txt
variacion_n_m,DP-1400-1400,1400,1400,instancias/variacion_n_m/DP-1400-1400.txt
variacion_n_m,DP-1400-1450,1400,1450,instancias/variacion_n_m/DP-1400-1450.txt
variacion_n_m,DP-1400-1500,1400,1500,instancias/variacion_n_m/DP-1400-1500.txt
variacion_n_m,DP-1400-1550,1400,1550,instancias/variacion_n_m/DP-1400-1550.txt
variacion_n_m,DP-1400-1600,1400,1600,instancias/variacion_n_m/DP-1400-1600.txt
variacion_n_m,DP-1400-1650,1400,1650,instancias/variacion_n_m/DP-1400-1650.txt
variacion_n_m,DP-1450-100,1450,100,instancias/variacion_n_m/DP-1450-100.txt
variacion_n_m,DP-1450-150,1450,150,instancias/variacion_n_m/DP-1450-150.txt
variacion_n_m,DP-1450-200,1450,200,instancias/variacion_n_m/DP-1450-200.txt
variacion_n_m,DP-1450-250,1450,250,instancias/variacion_n_m/DP-1450-250.txt
variacion_n_m,DP-1450-300,1450,300,instancias/variacion_n_m/DP-1450-300.txt
variacion_n_m,DP-1450-350,1450,350,instancias/variacion_n_m/DP-1450-350.txt
variacion_n_m,DP-1450-400,1450,400,instancias/variacion_n_m/DP-1450-400.txt
variacion_n_m,DP-1450-450,1450,450,instancias/variacion_n_m/DP-1450-450.txt
variacion_n_m,DP-1450-500,1450,500,instancias/variacion_n_m/DP-1450-500.txt
variacion_n_m,DP-1450-550,1450,550,instancias/variacion_n_m/DP-1450-550.txt
variacion_n_m,DP-1450-600,1450,600,instancias/variacion_n_m/DP-1450-600.txt
variacion_n_m,DP-1450-650,1450,650,instancias/variacion_n_m/DP-1450-650.txt
variacion_n_m,DP-1450-700,1450,700,instancias/variacion_n_m/DP-1450-700.txt
variacion_n_m,DP-1450-750,1450,750,instancias/variacion_n_m/DP-1450-750.txt
variacion_n_m,DP-1450-800,1450,800,instancias/variacion_n_m/DP-1450-800.txt
variacion_n_m,DP-1450-850,1450,850,instancias/variacion_n_m/DP-1450-850.txt
variacion_n_m,DP-1450-900,1450,900,instancias/variacion_n_m/DP-1450-900.txt
variacion_n_m,DP-1450-950,1450,950,instancias/variacion_n_m/DP-1450-950.txt
variacion_n_m,DP-1450-1000,1450,1000,instancias/variacion_n_m/DP-1450-1000.txt
variacion_n_m,DP-1450-1050,1450,1050,instancias/variacion_n_m/DP-1450-1050.txt
variacion_n_m,DP-1450-1100,1450,1100,instancias/variacion_n_m/DP-1450-1100.txt
variacion_n_m,DP-1450-1150,1450,1150,instancias/variacion_n_m/DP-1450-1150.txt
variacion_n_m,DP-1450-1200,1450,1200,instancias/variacion_n_m/DP-1450-1200.txt
variacion_n_m,DP-1450-1250,1450,1250,instancias/variacion_n_m/DP-1450-1250.txt
variacion_n_m,DP-1450-1300,1450,1300,instancias/variacion_n_m/DP-1450-1300.txt
variacion_n_m,DP-1450-1350,1450,1350,instancias/variacion_n_m/DP-1450-1350.txt
variacion_n_m,DP-1450-1400,1450,1400,instancias/variacion_n_m/DP-1450-1400.txt
variacion_n_m,DP-1450-1450,1450,1450,instancias/variacion_n_m/DP-1450-1450.txt
variacion_n_m,DP-1450-1500,1450,1500,instancias/variacion_n_m/DP-1450-1500.txt
variacion_n_m,DP-1450-1550,1450,1550,instancias/variacion_n_m/DP-1450-1550.txt
variacion_n_m,DP-1450-1600,1450,1600,instancias/variacion_n_m/DP-1450-1600.txt
variacion_n_m,DP-1450-1650,1450,1650,instancias/variacion_n_m/DP-1450-1650.txt
variacion_n_m,DP-1500-100,1500,100,instancias/variacion_n_m/DP-1500-100.txt
variacion_n_m,DP-1500-150,1500,150,instancias/variacion_n_m/DP-1500-150.txt
variacion_n_m,DP-1500-200,1500,200,instancias/variacion_n_m/DP-1500-200.txt
variacion_n_m,DP-1500-250,1500,250,instancias/variacion_n_m/DP-1500-250.txt
variacion_n_m,DP-1500-300,1500,300,instancias/variacion_n_m/DP-1500-300.txt
variacion_n_m,DP-1500-350,1500,350,instancias/variacion_n_m/DP-1500-350.txt
variacion_n_m,DP-1500-400,1500,400,instancias/variacion_n_m/DP-1500-400.txt
variacion_n_m,DP-1500-450,1500,450,instancias/variacion_n_m/DP-1500-450.txt
variacion_n_m,DP-1500-500,1500,500,instancias/variacion_n_m/DP-1500-500.txt
variacion_n_m,DP-1500-550,1500,550,instancias/variacion_n_m/DP-1500-550.txt
variacion_n_m,DP-1500-600,1500,600,instancias/variacion_n_m/DP-1500-600.txt
variacion_n_m,DP-1500-650,1500,650,instancias/variacion_n_m/DP-1500-650.txt
variacion_n_m,DP-1500-700,1500,700,instancias/variacion_n_m/DP-1500-700.txt
variacion_n_m,DP-1500-750,1500,750,instancias/variacion_n_m/DP-1500-750.txt
variacion_n_m,DP-1500-800,1500,800,instancias/variacion_n_m/DP-1500-800.txt
variacion_n_m,DP-1500-850,1500,850,instancias/variacion_n_m/DP-1500-850.txt
variacion_n_m,DP-1500-900,1500,900,instancias/variacion_n_m/DP-1500-900.txt
variacion_n_m,DP-1500-950,1500,950,instancias/variacion_n_m/DP-1500-950.txt
variacion_n_m,DP-1500-1000,1500,1000,instancias/variacion_n_m/DP-1500-1000.txt
variacion_n_m,DP-1500-1050,1500,1050,instancias/variacion_n_m/DP-1500-1050.txt
variacion_n_m,DP-1500-1100,1500,1100,instancias/variacion_n_m/DP-1500-1100.txt
variacion_n_m,DP-1500-1150,1500,1150,instancias/variacion_n_m/DP-1500-1150.txt
variacion_n_m,DP-1500-1200,1500,1200,instancias/variacion_n_m/DP-1500-1200.txt
variacion_n_m,DP-1500-1250,1500,1250,instancias/variacion_n_m/DP-1500-1250.txt
variacion_n_m,DP-1500-1300,1500,1300,instancias/variacion_n_m/DP-1500-1300.txt
variacion_n_m,DP-1500-1350,1500,1350,instancias/variacion_n_m/DP-1500-1350.txt
variacion_n_m,DP-1500-1400,1500,1400,instancias/variacion_n_m/DP-1500-1400.txt
variacion_n_m,DP-1500-1450,1500,1450,instancias/variacion_n_m/DP-1500-1450.txt
variacion_n_m,DP-1500-1500,1500,1500,instancias/variacion_n_m/DP-1500-1500.txt
variacion_n_m,DP-1500-1550,1500,1550,instancias/variacion_n_m/DP-1500-1550.txt
variacion_n_m,DP-1500-1600,1500,1600,instancias/variacion_n_m/DP-1500-1600.txt
variacion_n_m,DP-1500-1650,1500,1650,instancias/variacion_n_m/DP-1500-1650.txt
variacion_n_m,DP-1550-100,1550,100,instancias/variacion_n_m/DP-1550-100.txt
variacion_n_m,DP-1550-150,1550,150,instancias/variacion_n_m/DP-1550-150.txt
variacion_n_m,DP-1550-200,1550,200,instancias/variacion_n_m/DP-1550-200.txt
variacion_n_m,DP-1550-250,1550,250,instancias/variacion_n_m/DP-1550-250.txt
variacion_n_m,DP-1550-300,1550,300,instancias/variacion_n_m/DP-1550-300.txt
variacion_n_m,DP-1550-350,1550,350,instancias/variacion_n_m/DP-1550-350.txt
variacion_n_m,DP-1550-400,1550,400,instancias/variacion_n_m/DP-1550-400.txt
variacion_n_m,DP-1550-450,1550,450,instancias/variacion_n_m/DP-1550-450.txt
variacion_n_m,DP-1550-500,1550,500,instancias/variacion_n_m/DP-1550-500.txt
variacion_n_m,DP-1550-550,1550,550,instancias/variacion_n_m/DP-1550-550.txt
variacion_n_m,DP-1550-600,1550,600,instancias/variacion_n_m/DP-1550-600.txt
variacion_n_m,DP-1550-650,1550,650,instancias/variacion_n_m/DP-1550-650.txt
variacion_n_m,DP-1550-700,1550,700,instancias/variacion_n_m/DP-1550-700.txt
variacion_n_m,DP-1550-750,1550,750,instancias/variacion_n_m/DP-1550-750.txt
variacion_n_m,DP-1550-800,1550,800,instancias/variacion_n_m/DP-1550-800.txt
variacion_n_m,DP-1550-850,1550,850,instancias/variacion_n_m/DP-1550-850.txt
variacion_n_m,DP-1550-900,1550,900,instancias/variacion_n_m/DP-1550-900.txt
variacion_n_m,DP-1550-950,1550,950,instancias/variacion_n_m/DP-1550-950.txt
variacion_n_m,DP-1550-1000,1550,1000,instancias/variacion_n_m/DP-1550-1000.txt
variacion_n_m,DP-1550-1050,1550,1050,instancias/variacion_n_m/DP-1550-1050.txt
variacion_n_m,DP-1550-1100,1550,1100,instancias/variacion_n_m/DP-1550-1100.txt
variacion_n_m,DP-1550-1150,1550,1150,instancias/variacion_n_m/DP-1550-1150.txt
variacion_n_m,DP-1550-1200,1550,1200,instancias/variacion_n_m/DP-1550-1200.txt
variacion_n_m,DP-1550-1250,1550,1250,instancias/variacion_n_m/DP-1550-1250.txt
variacion_n_m,DP-1550-1300,1550,1300,instancias/variacion_n_m/DP-1550-1300.txt
variacion_n_m,DP-1550-1350,1550,1350,instancias/variacion_n_m/DP-1550-1350.txt
variacion_n_m,DP-1550-1400,1550,1400,instancias/variacion_n_m/DP-1550-1400.txt
variacion_n_m,DP-1550-1450,1550,1450,instancias/variacion_n_m/DP-1550-1450.txt
variacion_n_m,DP-1550-1500,1550,1500,instancias/variacion_n_m/DP-1550-1500.txt
variacion_n_m,DP-1550-1550,1550,1550,instancias/variacion_n_m/DP-1550-1550.txt
variacion_n_m,DP-1550-1600,1550,1600,instancias/variacion_n_m/DP-1550-1600.txt
variacion_n_m,DP-1550-1650,1550,1650,instancias/variacion_n_m/DP-1550-1650.txt
variacion_n_m,DP-1600-100,1600,100,instancias/variacion_n_m/DP-1600-100.txt
